SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21
274607,0,Cash loans,M,Y,Y,0,211500.0,1494486.0,43695.0,1305000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.022625,-23085,365243,-20.0,-4122,1,0,0,1,0,0,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,XNA,0.6584380006075471,10.0,1.0,9.0,1.0,-1587.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158032,0,Cash loans,F,N,Y,0,67500.0,661500.0,25668.0,661500.0,,Pensioner,Secondary / secondary special,Widow,House / apartment,0.014464,-22828,365243,-14006.0,-4313,1,0,0,1,0,0,1.0,2,2,TUESDAY,8,0,0,0,0,0,0,XNA,0.5826078583696835,2.0,0.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166970,0,Cash loans,F,N,Y,0,157500.0,360000.0,28570.5,360000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.026392,-9119,-1428,-3972.0,-1779,1,1,0,1,0,1,1.0,2,2,FRIDAY,11,0,0,0,0,0,0,Self-employed,0.6612062869077696,0.0,0.0,0.0,0.0,-253.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393421,0,Revolving loans,F,N,Y,0,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.009175,-8998,-747,-3393.0,-305,1,1,0,1,0,0,2.0,2,2,MONDAY,11,0,0,0,0,0,0,Construction,0.5846006235046557,0.0,0.0,0.0,0.0,-518.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212384,0,Cash loans,F,N,Y,0,189000.0,904500.0,38452.5,904500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0072739999999999,-22402,-14928,-9758.0,-5160,1,1,0,1,0,0,2.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.0428667894338736,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429585,0,Cash loans,M,Y,Y,0,112500.0,545040.0,26640.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.072508,-17110,-158,-9474.0,-589,1,1,0,1,0,0,2.0,1,1,SATURDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.6262107893252284,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
449149,0,Cash loans,F,N,N,0,225000.0,1041219.0,50220.0,855000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-12088,-315,-1264.0,-4156,1,1,1,1,0,0,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.6020477178446859,3.0,0.0,3.0,0.0,-1619.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159386,1,Cash loans,F,Y,Y,0,90000.0,314100.0,17167.5,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.019101,-19440,-2082,-11867.0,-3003,1,1,0,1,0,0,2.0,2,2,WEDNESDAY,9,0,0,0,0,1,1,University,0.6367847017541708,3.0,0.0,3.0,0.0,-3022.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289268,0,Cash loans,F,N,N,0,67500.0,450000.0,23139.0,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.028663,-19215,-92,-11340.0,-2739,1,1,0,1,0,1,2.0,2,2,FRIDAY,17,0,0,0,0,1,1,Business Entity Type 3,0.5868292372660139,1.0,0.0,1.0,0.0,-1645.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290356,0,Cash loans,F,N,Y,0,238500.0,1127074.5,37377.0,922500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.04622,-19243,-11364,-11006.0,-2758,1,1,0,1,0,0,2.0,1,1,THURSDAY,11,0,0,0,0,0,0,Culture,0.7476268814086323,3.0,0.0,3.0,0.0,-338.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169497,0,Cash loans,F,Y,N,0,270000.0,1288350.0,37800.0,1125000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-14775,-498,-8750.0,-2376,1,1,0,1,0,0,2.0,1,1,FRIDAY,11,0,1,1,1,0,0,Business Entity Type 3,0.7079363042666692,0.0,0.0,0.0,0.0,-1502.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
317857,0,Cash loans,F,N,Y,0,135000.0,581611.5,38169.0,549000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,-19777,365243,-6046.0,-3304,1,0,0,1,0,0,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,0.7925166336438735,8.0,0.0,8.0,0.0,-2297.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385078,0,Cash loans,F,N,Y,2,67500.0,225000.0,23053.5,225000.0,Family,Working,Higher education,Married,House / apartment,0.028663,-13551,-1112,-1026.0,-1822,1,1,1,1,1,0,4.0,2,2,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.4202541415164282,0.0,0.0,0.0,0.0,-414.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246933,0,Cash loans,F,N,N,0,90000.0,389844.0,20034.0,315000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.002042,-12368,-721,-1655.0,-4176,1,1,1,1,0,0,2.0,3,3,THURSDAY,19,0,0,0,0,0,0,Postal,0.4492639051669132,0.0,0.0,0.0,0.0,-350.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276743,0,Cash loans,F,N,Y,0,99000.0,1762110.0,48586.5,1575000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.00963,-10112,-1155,-3023.0,-2645,1,1,0,1,0,0,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Trade: type 7,0.366609157153194,1.0,1.0,1.0,1.0,-1576.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253585,0,Cash loans,M,Y,Y,0,166500.0,900000.0,46084.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.035792,-9631,-3076,-4145.0,-2314,1,1,1,1,1,0,1.0,2,2,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.6395467399941259,2.0,0.0,2.0,0.0,-1384.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421502,0,Cash loans,F,N,Y,1,135000.0,288873.0,18936.0,238500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-10742,-1532,-640.0,-1027,1,1,0,1,0,0,3.0,2,2,MONDAY,17,0,0,0,0,0,0,Medicine,0.5699857960274607,0.0,0.0,0.0,0.0,-277.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452088,0,Cash loans,M,N,Y,0,225000.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-14268,-3143,-1257.0,-4508,1,1,0,1,0,0,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.196511344574847,0.0,0.0,0.0,0.0,-269.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
299613,0,Cash loans,F,N,Y,1,135000.0,540000.0,17550.0,540000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.005002,-15257,-8275,-6125.0,-4164,1,1,1,1,1,1,3.0,3,3,MONDAY,10,0,0,0,0,0,0,School,0.6220350078314468,0.0,0.0,0.0,0.0,-301.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301223,0,Cash loans,M,Y,N,1,243000.0,443178.0,35145.0,391500.0,Unaccompanied,State servant,Higher education,Married,With parents,0.04622,-14091,-6648,-8231.0,-4595,1,1,0,1,0,1,3.0,1,1,MONDAY,12,0,0,0,0,1,1,Police,0.6342622087326185,0.0,0.0,0.0,0.0,-478.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
346985,1,Cash loans,M,N,N,0,180000.0,450000.0,22977.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.025164,-10136,-910,-6709.0,-2801,1,1,0,1,1,0,1.0,2,2,SATURDAY,13,0,0,0,0,0,0,Self-employed,0.3754834024751916,0.0,0.0,0.0,0.0,-563.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384678,0,Cash loans,M,N,Y,0,382500.0,1665000.0,63549.0,1665000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-21627,-1811,-5472.0,-4590,1,1,0,1,1,0,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,0.6641782297264629,1.0,0.0,1.0,0.0,-596.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455031,0,Cash loans,M,Y,Y,0,292500.0,437877.0,37710.0,378000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.030755,-11146,-3601,-22.0,-2647,1,1,0,1,0,0,1.0,2,2,WEDNESDAY,9,0,0,0,0,1,1,Business Entity Type 3,0.4779518004656157,5.0,0.0,5.0,0.0,-478.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251023,0,Cash loans,M,Y,Y,0,157500.0,545040.0,26640.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.006296,-12294,-1553,-3312.0,-4326,1,1,1,1,0,0,2.0,3,3,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.4126973140280759,0.0,0.0,0.0,0.0,-905.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330447,0,Cash loans,F,Y,Y,0,225000.0,625500.0,23107.5,625500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-21155,365243,-104.0,-4153,1,0,0,1,0,0,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,0.5992519453156591,2.0,2.0,2.0,2.0,-2177.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236589,0,Cash loans,F,N,N,0,180000.0,592560.0,22090.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.032561,-13363,-3208,-7403.0,-4218,1,1,0,1,1,0,1.0,1,1,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.6377703869625839,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
417131,0,Cash loans,M,Y,Y,3,180000.0,1185120.0,39298.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008625,-12285,-2449,-428.0,-4252,1,1,0,1,0,0,5.0,2,2,FRIDAY,14,0,0,0,0,1,1,Industry: type 1,0.0575440839549747,0.0,0.0,0.0,0.0,-1149.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330938,0,Cash loans,F,Y,Y,0,112500.0,385749.0,16474.5,333000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.010147,-20665,-2376,-3451.0,-3574,1,1,0,1,1,0,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Business Entity Type 1,0.5671106240998348,1.0,0.0,1.0,0.0,-2086.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175321,0,Cash loans,F,N,Y,0,270000.0,1002456.0,51313.5,810000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.035792,-15562,-3790,-2575.0,-542,1,1,0,1,0,0,1.0,2,2,MONDAY,10,0,0,0,0,1,1,Business Entity Type 3,0.6038486021938008,4.0,0.0,4.0,0.0,-385.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441752,0,Revolving loans,F,N,Y,0,112500.0,765000.0,38250.0,765000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.008625,-18472,-1384,-12227.0,-2017,1,1,0,1,0,0,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.5852536516841392,0.0,0.0,0.0,0.0,-1139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336244,0,Cash loans,F,N,Y,0,112500.0,526491.0,17527.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.00712,-12285,-686,-6299.0,-4763,1,1,0,1,0,0,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,Self-employed,0.6126491137247496,1.0,0.0,1.0,0.0,-2470.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194595,0,Cash loans,F,Y,Y,0,270000.0,1113399.0,49797.0,945000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0116569999999999,-20604,365243,-2233.0,-4124,1,0,0,1,0,0,1.0,1,1,THURSDAY,10,0,0,0,0,0,0,XNA,0.6692510701822402,2.0,0.0,2.0,0.0,-2754.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133000,0,Cash loans,M,Y,Y,1,112500.0,139500.0,9567.0,139500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.015221,-12068,-1376,-6093.0,-2444,1,1,0,1,0,0,2.0,2,2,SATURDAY,8,0,0,0,0,0,0,Construction,0.4853657180963683,1.0,0.0,1.0,0.0,-1443.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293724,0,Cash loans,F,N,Y,0,175500.0,355500.0,19413.0,355500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-20797,365243,-12607.0,-4103,1,0,0,1,0,0,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,0.5013522034494066,0.0,0.0,0.0,0.0,-539.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336948,0,Cash loans,F,Y,Y,0,90000.0,450000.0,22018.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-18102,-6603,-2601.0,-1651,1,1,0,1,1,0,2.0,3,3,SUNDAY,12,0,0,0,0,0,0,Industry: type 3,0.2371286238322104,3.0,2.0,3.0,2.0,-2026.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441347,0,Cash loans,F,N,Y,0,65250.0,112500.0,6457.5,112500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-22792,365243,-2803.0,-3627,1,0,0,1,1,1,2.0,2,2,THURSDAY,7,0,0,0,0,0,0,XNA,0.6238430141034935,0.0,0.0,0.0,0.0,-197.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436979,0,Cash loans,F,N,Y,0,202500.0,675000.0,28597.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.025164,-23641,365243,-384.0,-4446,1,0,0,1,1,0,1.0,2,2,TUESDAY,7,0,0,0,0,0,0,XNA,0.1604053214783667,3.0,0.0,3.0,0.0,-776.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103214,1,Cash loans,F,N,N,0,67500.0,58500.0,2844.0,58500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.00712,-18255,-386,-1211.0,-1779,1,1,0,1,0,0,1.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Self-employed,0.6908649247091173,3.0,1.0,3.0,1.0,-2568.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306669,0,Cash loans,M,N,Y,0,117000.0,942300.0,30528.0,675000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-20267,-252,-10330.0,-2847,1,1,0,1,0,0,2.0,2,2,WEDNESDAY,15,0,0,0,0,1,1,Industry: type 9,0.3532399185480242,8.0,2.0,8.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238194,0,Cash loans,M,Y,Y,2,126000.0,157500.0,7339.5,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0066709999999999,-13869,-3314,-4211.0,-4210,1,1,1,1,0,0,4.0,2,2,SUNDAY,15,0,0,0,0,1,1,Business Entity Type 2,0.55372460822472,0.0,0.0,0.0,0.0,-1275.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105724,0,Cash loans,F,N,Y,0,157500.0,225000.0,8212.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-21877,365243,-4460.0,-4698,1,0,0,1,0,0,2.0,2,2,THURSDAY,16,0,0,0,0,0,0,XNA,0.4461062006714709,0.0,0.0,0.0,0.0,-1879.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265291,0,Cash loans,F,N,N,1,112500.0,521280.0,27423.0,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.009549,-8479,-220,-8466.0,-1087,1,1,0,1,0,0,3.0,2,2,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 1,0.3709716120943749,3.0,1.0,3.0,1.0,-334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268741,0,Cash loans,M,Y,N,0,180000.0,706410.0,67072.5,679500.0,Family,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.04622,-13061,-2951,-3227.0,-4228,1,1,1,1,0,0,2.0,1,1,MONDAY,15,0,0,0,0,1,1,Transport: type 2,0.6343027894041903,7.0,0.0,7.0,0.0,-1344.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252152,0,Cash loans,F,N,Y,0,112500.0,1082214.0,31639.5,945000.0,Children,Pensioner,Secondary / secondary special,Separated,House / apartment,0.072508,-20797,365243,-7230.0,-2922,1,0,0,1,1,0,1.0,1,1,MONDAY,15,0,0,0,0,0,0,XNA,0.0906403199388465,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124292,0,Cash loans,F,N,N,0,135000.0,180000.0,14350.5,180000.0,Unaccompanied,Working,Secondary / secondary special,Separated,Rented apartment,0.008625,-13835,-1445,-1128.0,-1110,1,1,0,1,0,0,1.0,2,2,FRIDAY,13,0,0,0,1,1,0,Self-employed,0.4876109675830074,0.0,0.0,0.0,0.0,-323.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178659,0,Cash loans,F,N,Y,0,202500.0,1506816.0,47313.0,1350000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-22763,365243,-13427.0,-4118,1,0,0,1,0,0,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,0.1470336508798781,1.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218290,0,Cash loans,F,Y,N,2,180000.0,450000.0,35554.5,450000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.026392,-13891,-1262,-1569.0,-4179,1,1,1,1,0,0,4.0,2,2,WEDNESDAY,14,0,0,0,1,1,0,Police,0.0552495467254421,2.0,2.0,2.0,2.0,-333.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256710,0,Cash loans,M,N,N,1,112500.0,178290.0,21289.5,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-14667,-3372,-1589.0,-3422,1,1,0,1,1,0,3.0,2,2,TUESDAY,9,0,0,0,0,1,1,Business Entity Type 3,0.739403883760013,0.0,0.0,0.0,0.0,-1585.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
354945,0,Cash loans,M,N,Y,0,405000.0,1280794.5,42457.5,1147500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-19856,-1635,-9437.0,-3263,1,1,0,1,1,0,2.0,1,1,FRIDAY,16,0,1,1,0,0,0,Other,0.7741349384595035,1.0,0.0,1.0,0.0,-2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154303,0,Cash loans,M,Y,Y,0,99000.0,755190.0,38686.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-13262,-2072,-2331.0,-2182,1,1,0,1,0,0,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Self-employed,0.445501102251323,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183422,0,Cash loans,F,N,Y,0,112500.0,107820.0,7632.0,90000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.008625,-22822,365243,-5838.0,-4753,1,0,0,1,0,0,1.0,2,2,FRIDAY,13,0,0,0,0,0,0,XNA,0.6946489163156359,2.0,2.0,2.0,2.0,-1369.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346664,1,Cash loans,M,N,Y,0,112500.0,508495.5,21672.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-19808,-1685,-3427.0,-3365,1,1,0,1,0,0,2.0,2,2,SATURDAY,16,0,0,0,0,1,1,Business Entity Type 3,0.6201875452196697,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183768,0,Cash loans,F,N,Y,0,157500.0,589045.5,18940.5,508500.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.010966,-22948,365243,-7452.0,-4894,1,0,0,1,0,0,1.0,2,2,TUESDAY,15,0,0,0,0,0,0,XNA,0.6640904296649673,0.0,0.0,0.0,0.0,-244.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247145,0,Cash loans,F,Y,Y,0,135000.0,297130.5,13086.0,256500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018029,-20446,365243,-9347.0,-3602,1,0,0,1,0,0,2.0,3,2,FRIDAY,5,0,0,0,0,0,0,XNA,0.5357707022857987,0.0,0.0,0.0,0.0,-807.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173785,0,Cash loans,F,N,Y,1,164430.0,473760.0,44424.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-13592,-216,-7637.0,-5964,1,1,1,1,0,0,3.0,1,1,FRIDAY,19,0,0,0,0,0,0,Business Entity Type 3,0.7191320771787014,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
275074,0,Revolving loans,F,N,Y,0,118350.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-20729,-123,-4677.0,-4021,1,1,1,1,1,0,2.0,2,2,SATURDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.2858978721410488,1.0,0.0,1.0,0.0,-2248.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136388,0,Cash loans,F,N,Y,0,180000.0,450000.0,47385.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-20796,365243,-7525.0,-4157,1,0,0,1,1,0,2.0,2,2,THURSDAY,16,0,0,0,0,0,0,XNA,0.6789165781990998,0.0,0.0,0.0,0.0,-185.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182151,0,Revolving loans,F,N,Y,0,54000.0,135000.0,6750.0,135000.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.035792,-22571,365243,-538.0,-4406,1,0,0,1,0,0,1.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,0.6225284394809415,1.0,0.0,1.0,0.0,-488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309591,0,Cash loans,F,N,Y,0,60750.0,495000.0,21100.5,495000.0,Children,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-22136,365243,-7977.0,-5175,1,0,0,1,0,1,2.0,3,3,SATURDAY,8,0,0,0,0,0,0,XNA,0.4973395304885642,2.0,1.0,2.0,1.0,-459.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441952,0,Cash loans,F,N,Y,0,315000.0,697500.0,20394.0,697500.0,Family,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.026392,-17033,-275,-4338.0,-576,1,1,1,1,1,0,1.0,2,2,MONDAY,18,0,0,0,0,0,0,Business Entity Type 3,0.6910003462089239,0.0,0.0,0.0,0.0,-1243.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133429,0,Revolving loans,F,N,Y,0,94500.0,225000.0,11250.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-19706,-4578,-10309.0,-3248,1,1,0,1,0,0,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Self-employed,0.7455665999974551,,,,,-1277.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
